,School District Code,SUBGROUP_NAME,ACDMC_LVL,BEGIN_PCT,DEVELOPING_PCT,PROFICIENT_PCT,DISTINGUISHED_PCT
81,608,Black or African American,9.972222222222221,39.797222222222224,35.72222222222222,21.391666666666673,3.091666666666667
82,608,Economically Disadvantaged,9.970149253731343,39.05671641791046,30.770149253731336,24.28805970149253,5.88507462686567
83,608,Female,9.918032786885245,31.255737704918037,30.16557377049181,28.986885245901643,9.598360655737704
84,608,Hispanic,9.880952380952381,34.019047619047626,32.46190476190476,26.802380952380954,6.723809523809523
85,608,Limited English Proficient,9.785714285714286,74.85000000000001,19.685714285714287,5.471428571428572,0.0
86,608,Male,9.956521739130435,37.41739130434781,28.0927536231884,25.457971014492752,9.028985507246375
87,608,Non-Migrant,10.102564102564102,36.794871794871796,29.191025641025643,25.976923076923075,8.03846153846154
88,608,Not Economically Disadvantaged,9.836363636363636,25.75272727272727,27.969090909090912,32.78181818181819,13.496363636363625
89,608,Not Limited English Proficient,10.077922077922079,35.676623376623375,29.558441558441565,26.558441558441558,8.218181818181819
90,608,Students with Disabilities,10.076923076923077,71.96410256410253,21.758974358974356,5.287179487179489,0.9871794871794872
91,608,Students without Disabilities,9.971830985915492,31.767605633802816,30.674647887323946,28.58169014084507,8.985915492957743
92,608,Two or More Races,9.625,35.61666666666667,35.42916666666667,24.325,4.645833333333333
93,608,White,9.985714285714286,34.20285714285714,28.087142857142855,28.31857142857143,9.397142857142857
95,609,Black or African American,10.416666666666666,55.35833333333333,29.591666666666658,13.208333333333336,1.8333333333333337
96,609,Economically Disadvantaged,10.666666666666666,53.138888888888886,29.172222222222224,15.461111111111112,2.2111111111111117
97,609,Female,10.692307692307692,36.76153846153846,39.66923076923077,20.892307692307693,2.6769230769230767
98,609,Hispanic,10.222222222222221,28.477777777777778,42.74444444444444,25.34444444444445,3.4444444444444446
99,609,Male,10.416666666666666,50.16666666666666,30.333333333333332,16.766666666666666,2.7166666666666663
100,609,Non-Migrant,10.666666666666666,52.99444444444444,29.24444444444445,15.533333333333331,2.2222222222222228
101,609,Not Limited English Proficient,10.666666666666666,52.53333333333333,29.549999999999994,15.688888888888888,2.233333333333334
102,609,Students with Disabilities,10.444444444444445,76.77777777777779,19.477777777777778,3.755555555555555,0.0
103,609,Students without Disabilities,10.533333333333333,41.94666666666667,35.46666666666667,19.68,2.9333333333333327
104,609,White,10.363636363636363,34.73636363636364,36.654545454545456,24.172727272727272,4.463636363636364
106,610,Black or African American,10.125,41.61875,43.731249999999996,14.668750000000001,0.0
107,610,Economically Disadvantaged,10.024390243902438,25.712195121951222,33.8780487804878,30.887804878048776,9.521951219512196
108,610,Female,9.931034482758621,18.71379310344828,35.92068965517242,33.68275862068965,11.700000000000001
109,610,Hispanic,10.125,24.81875,37.475,33.01875,4.674999999999999
110,610,Male,10.142857142857142,25.295238095238098,33.6095238095238,31.6047619047619,9.500000000000002
111,610,Non-Migrant,10.024390243902438,25.51219512195122,33.62439024390244,31.20243902439023,9.656097560975612
112,610,Not Limited English Proficient,9.975,25.622500000000002,33.787499999999994,30.7275,9.8625
113,610,Students with Disabilities,10.0,62.67857142857142,32.650000000000006,4.685714285714285,0.0
114,610,Students without Disabilities,10.027027027027026,21.0,34.96756756756757,33.27837837837837,10.754054054054055
115,610,White,9.852941176470589,20.117647058823536,33.73529411764706,34.82941176470588,11.320588235294117
117,611,Asian,10.117647058823529,6.647058823529411,12.68823529411765,47.5235294117647,33.129411764705885
118,611,Black or African American,10.2,57.04500000000001,26.862142857142864,14.429285714285703,1.668571428571429
119,611,Economically Disadvantaged,10.257861635220126,52.22578616352201,25.854716981132075,17.697484276729547,4.221383647798744
120,611,Female,10.133333333333333,47.329166666666666,29.234999999999996,18.913333333333323,4.524166666666667
121,611,Hispanic,10.0,28.97826086956521,38.052173913043475,26.55652173913043,6.430434782608694
122,611,Limited English Proficient,10.75,69.775,15.024999999999999,10.425,4.775
123,611,Male,10.156716417910447,51.65522388059701,24.461194029850756,19.26492537313434,4.6186567164179095
124,611,Non-Migrant,10.257861635220126,52.237106918238986,25.835849056603767,17.705660377358477,4.223270440251572
125,611,Not Limited English Proficient,10.242038216560509,51.794267515923565,26.106369426751584,17.845859872611467,4.254140127388533
126,611,Students with Disabilities,10.382978723404255,83.43829787234043,12.865957446808512,3.6085106382978727,0.08936170212765958
127,611,Students without Disabilities,10.235294117647058,49.80196078431371,27.144444444444442,18.647058823529413,4.405882352941177
128,611,Two or More Races,9.88888888888889,21.58888888888889,31.300000000000004,37.25555555555555,9.855555555555554
129,611,White,9.964912280701755,20.13508771929824,26.985964912280707,39.56315789473685,13.319298245614036
131,612,Black or African American,10.125,25.375000000000004,39.46875,30.425000000000004,4.737499999999999
132,612,Economically Disadvantaged,10.263157894736842,25.310526315789474,36.62631578947367,30.78947368421052,7.273684210526317
133,612,Female,9.904761904761905,9.266666666666666,26.280952380952385,41.50952380952382,22.947619047619046
134,612,Male,9.909090909090908,18.02272727272727,27.663636363636364,36.29545454545454,18.009090909090904
135,612,Non-Migrant,10.04,17.496,25.256000000000004,36.892,20.339999999999996
136,612,Not Economically Disadvantaged,9.8,3.3899999999999997,21.279999999999998,45.60000000000001,29.75
137,612,Not Limited English Proficient,10.04,17.444,25.24,36.944,20.348
138,612,Students with Disabilities,10.0,43.39333333333334,39.84,14.566666666666666,2.24
139,612,Students without Disabilities,10.0,12.945833333333335,24.25833333333333,40.81250000000001,21.9875
140,612,White,9.909090909090908,12.013636363636364,25.286363636363635,39.32272727272727,23.36363636363636
142,613,Economically Disadvantaged,10.272727272727273,27.409090909090903,31.5,32.09090909090909,9.0
143,613,Female,10.272727272727273,27.263636363636365,33.981818181818184,30.572727272727263,8.18181818181818
144,613,Male,10.272727272727273,27.900000000000002,28.900000000000002,33.51818181818183,9.663636363636366
145,613,Non-Migrant,10.272727272727273,27.418181818181814,31.463636363636365,32.1090909090909,9.009090909090908
146,613,Not Limited English Proficient,10.272727272727273,27.39090909090909,31.445454545454552,32.13636363636363,9.009090909090908
147,613,Students with Disabilities,10.625,70.19999999999999,24.2625,5.55,0.0
148,613,Students without Disabilities,10.272727272727273,21.16363636363636,34.10909090909091,35.054545454545455,9.663636363636362
149,613,White,10.272727272727273,26.863636363636374,31.50909090909091,32.7,8.918181818181818
151,614,Black or African American,10.3125,59.32187500000001,27.409375000000004,11.418750000000001,1.84375
152,614,Economically Disadvantaged,10.326086956521738,52.22608695652175,28.617391304347823,15.856521739130432,3.2978260869565226
153,614,Female,10.117647058823529,40.84411764705882,32.17647058823529,21.323529411764707,5.644117647058825
154,614,Hispanic,10.428571428571429,30.078571428571426,48.7,14.45,6.828571428571429
155,614,Male,10.088235294117647,45.426470588235304,31.21764705882353,20.373529411764707,2.976470588235294
156,614,Non-Migrant,10.326086956521738,52.22391304347826,28.552173913043475,15.913043478260867,3.3130434782608695
157,614,Not Limited English Proficient,10.28888888888889,52.09333333333335,28.15333333333333,16.335555555555555,3.415555555555556
158,614,Students with Disabilities,10.0,78.11666666666667,16.416666666666664,5.466666666666668,0.0
159,614,Students without Disabilities,10.326086956521738,50.51956521739132,29.023913043478252,16.82826086956522,3.6304347826086962
160,614,White,9.9,20.845000000000002,35.855,36.79,6.51
162,615,Asian,9.578947368421053,6.321052631578947,15.57894736842105,44.315789473684205,33.800000000000004
163,615,Black or African American,10.205882352941176,32.182352941176475,38.62352941176471,24.6764705882353,4.523529411764706
164,615,Economically Disadvantaged,9.96551724137931,26.710344827586205,34.02413793103448,31.027586206896533,8.236206896551725
165,615,Female,10.0,17.16607142857143,33.71964285714285,37.55357142857143,11.569642857142854
166,615,Hispanic,9.541666666666666,7.629166666666666,26.94583333333333,46.125,19.325
167,615,Limited English Proficient,9.0,10.966666666666667,38.28333333333333,47.416666666666664,3.3333333333333335
168,615,Male,10.116666666666667,20.923333333333332,27.99333333333333,37.67666666666666,13.406666666666666
169,615,Non-Migrant,10.183098591549296,22.043661971830986,31.29859154929578,35.852112676056336,10.811267605633804
170,615,Not Economically Disadvantaged,10.054545454545455,14.234545454545456,27.73272727272727,42.81818181818182,15.203636363636365
171,615,Not Limited English Proficient,10.185714285714285,21.848571428571432,31.405714285714293,35.78714285714286,10.965714285714284
172,615,Students with Disabilities,10.208333333333334,57.45833333333332,30.829166666666666,10.183333333333335,1.5291666666666666
173,615,Students without Disabilities,10.075757575757576,16.425757575757572,33.290909090909096,38.48030303030303,11.801515151515146
174,615,Two or More Races,9.695652173913043,9.469565217391304,25.795652173913048,45.643478260869564,19.09565217391304
175,615,White,10.033898305084746,17.5135593220339,27.68813559322034,41.84915254237287,12.966101694915254
177,616,Black or African American,10.106060606060606,48.627272727272725,30.14545454545455,18.24848484848485,2.9803030303030305
178,616,Economically Disadvantaged,10.173333333333334,40.16533333333333,31.222666666666676,23.09466666666667,5.508
179,616,Female,10.147058823529411,26.086764705882352,30.030882352941177,33.57647058823529,10.307352941176466
180,616,Hispanic,10.035714285714286,28.46785714285715,28.110714285714295,33.653571428571425,9.77142857142857
181,616,Male,10.064935064935066,32.69740259740259,27.28831168831168,25.677922077922076,14.349350649350642
182,616,Non-Migrant,10.159090909090908,33.10909090909091,26.968181818181826,27.38181818181818,12.54545454545454
183,616,Not Economically Disadvantaged,10.015873015873016,14.415873015873013,24.309523809523807,39.1857142857143,22.082539682539675
184,616,Not Limited English Proficient,10.149425287356323,32.86321839080458,26.520689655172415,27.810344827586203,12.811494252873562
185,616,Students with Disabilities,10.133333333333333,65.34666666666668,24.696666666666665,8.653333333333334,1.32
186,616,Students without Disabilities,10.180722891566266,27.15542168674699,28.33614457831325,30.673493975903614,13.8289156626506
187,616,Two or More Races,10.0,18.764285714285712,35.43571428571429,37.528571428571425,8.257142857142856
188,616,White,10.106060606060606,16.09545454545455,25.83484848484848,38.425757575757586,19.642424242424244
190,617,Black or African American,10.192307692307692,39.61153846153846,34.765384615384605,22.29615384615385,3.33076923076923
191,617,Economically Disadvantaged,10.142857142857142,33.724999999999994,31.39999999999998,27.432142857142853,7.4678571428571425
192,617,Female,10.142857142857142,27.48095238095238,33.271428571428565,30.804761904761897,8.461904761904762
193,617,Male,10.1,23.249999999999996,33.695,32.64999999999999,10.405000000000003
194,617,Non-Migrant,10.142857142857142,33.724999999999994,31.39999999999998,27.432142857142853,7.4678571428571425
195,617,Not Limited English Proficient,10.142857142857142,33.59999999999999,31.474999999999984,27.478571428571424,7.4678571428571425
196,617,Students with Disabilities,10.2,75.36,21.32,3.3200000000000003,0.0
197,617,Students without Disabilities,10.148148148148149,29.27777777777778,33.60740740740742,29.000000000000004,8.125925925925928
198,617,Two or More Races,10.0,10.0,50.0,40.0,0.0
199,617,White,9.6875,10.6625,30.356250000000003,41.77499999999999,17.212499999999995
201,618,Black or African American,10.285714285714286,40.31428571428571,43.01428571428572,16.142857142857142,0.5571428571428572
202,618,Economically Disadvantaged,10.35,39.300000000000004,28.945000000000004,26.365,5.385
203,618,Female,9.583333333333334,17.575,33.2,40.06666666666666,9.166666666666666
204,618,Male,10.117647058823529,33.241176470588236,34.61176470588235,26.747058823529407,5.411764705882353
205,618,Non-Migrant,10.35,39.300000000000004,28.945000000000004,26.365,5.385
206,618,Not Limited English Proficient,10.35,39.23,29.089999999999993,26.294999999999998,5.390000000000001
207,618,Students with Disabilities,10.285714285714286,71.12857142857143,22.057142857142857,6.814285714285715,0.0
208,618,Students without Disabilities,10.166666666666666,28.549999999999997,34.12777777777777,31.222222222222214,6.127777777777777
209,618,White,9.866666666666667,28.519999999999996,30.026666666666674,33.41333333333333,8.04
211,619,Black or African American,10.428571428571429,41.55714285714286,35.199999999999996,21.342857142857138,1.857142857142857
212,619,Economically Disadvantaged,10.428571428571429,40.84285714285714,35.01428571428571,21.985714285714288,2.1571428571428575
213,619,Female,10.428571428571429,38.68571428571429,37.51428571428572,20.385714285714283,3.414285714285714
214,619,Male,10.428571428571429,43.442857142857136,32.471428571428575,23.1,0.9571428571428572
215,619,Non-Migrant,10.428571428571429,41.42857142857142,34.78571428571428,21.571428571428573,2.185714285714286
216,619,Not Limited English Proficient,10.428571428571429,40.84285714285714,35.01428571428571,21.985714285714288,2.1571428571428575
217,619,Students without Disabilities,10.428571428571429,37.92857142857142,36.471428571428575,23.271428571428576,2.2857142857142856
219,620,Asian,9.5,4.175,17.1,36.25,42.5
220,620,Black or African American,10.068965517241379,22.46896551724138,37.358620689655176,33.62758620689655,6.531034482758621
221,620,Economically Disadvantaged,10.114285714285714,19.28,33.85142857142857,32.6342857142857,14.228571428571428
222,620,Female,10.108108108108109,13.183783783783786,31.267567567567564,37.09729729729728,18.451351351351352
223,620,Hispanic,10.125,8.2,28.925000000000008,45.1,17.7625
224,620,Male,9.942857142857143,17.851428571428578,26.0,33.84857142857143,22.300000000000008
225,620,Non-Migrant,10.24390243902439,15.878048780487806,28.978048780487807,35.35853658536585,19.78292682926829
226,620,Not Economically Disadvantaged,10.054054054054054,11.545945945945945,24.856756756756752,40.87297297297297,22.705405405405408
227,620,Not Limited English Proficient,10.24390243902439,15.5609756097561,29.021951219512196,35.456097560975614,19.953658536585365
228,620,Students with Disabilities,10.181818181818182,35.590909090909086,42.890909090909105,17.845454545454544,3.672727272727272
229,620,Students without Disabilities,10.24390243902439,11.814634146341465,29.07073170731708,38.18292682926829,20.91951219512195
230,620,Two or More Races,10.0,10.922222222222222,28.411111111111115,41.68888888888888,18.988888888888887
231,620,White,10.108108108108109,11.875675675675675,25.03243243243243,37.710810810810806,25.38378378378378
233,621,Black or African American,9.8,34.809999999999995,31.369999999999997,28.2,5.62
234,621,Economically Disadvantaged,9.666666666666666,21.700000000000003,29.12666666666667,36.39999999999999,12.786666666666667
235,621,Female,9.75,18.05833333333333,32.541666666666664,38.71666666666667,10.675000000000002
236,621,Hispanic,10.125,28.112500000000004,38.012499999999996,31.537500000000005,2.3125
237,621,Male,9.642857142857142,23.300000000000004,25.914285714285715,36.121428571428574,14.678571428571427
238,621,Non-Migrant,9.666666666666666,21.373333333333335,29.099999999999998,36.666666666666664,12.860000000000003
239,621,Not Limited English Proficient,9.666666666666666,20.19333333333333,29.666666666666664,37.2,12.953333333333335
240,621,Students with Disabilities,9.666666666666666,75.53333333333335,18.35,6.1000000000000005,0.0
241,621,Students without Disabilities,9.666666666666666,18.066666666666663,30.3,38.24666666666666,13.393333333333334
242,621,White,9.75,11.883333333333333,29.79166666666667,42.99166666666665,15.333333333333334
244,622,Black or African American,10.238095238095237,41.36190476190477,29.649206349206352,24.080952380952375,4.915873015873015
245,622,Economically Disadvantaged,10.192307692307692,36.06461538461538,28.16923076923077,28.047692307692305,7.725384615384616
246,622,Female,9.956896551724139,23.766379310344824,26.39137931034484,35.185344827586206,14.66465517241379
247,622,Hispanic,10.105263157894736,25.352631578947364,30.036842105263148,35.52631578947368,9.092105263157896
248,622,Limited English Proficient,10.0,82.55,12.899999999999999,4.55,0.0
249,622,Male,10.15079365079365,31.328571428571426,26.15079365079364,31.63095238095239,10.897619047619047
250,622,Non-Migrant,10.131578947368421,30.537499999999994,25.441447368421066,31.73421052631578,12.294078947368417
251,622,Not Economically Disadvantaged,9.854545454545455,16.88,23.030909090909088,42.0809090909091,18.010909090909085
252,622,Not Limited English Proficient,10.125827814569536,30.005298013245028,25.73377483443709,31.862913907284764,12.405298013245027
253,622,Students with Disabilities,10.46551724137931,63.58275862068966,23.220689655172414,11.810344827586208,1.3931034482758622
254,622,Students without Disabilities,10.022058823529411,22.15073529411765,27.244117647058825,36.50367647058824,14.106617647058824
255,622,Two or More Races,10.285714285714286,23.47142857142858,34.82142857142857,37.11428571428571,4.592857142857143
256,622,White,10.0,24.645185185185195,25.747407407407394,35.59333333333333,14.016296296296295
258,623,Asian,9.75,15.825,16.65,36.65,30.825
259,623,Black or African American,10.375,34.99999999999999,39.19375,23.775000000000002,2.0375
260,623,Economically Disadvantaged,10.343283582089553,34.07462686567165,27.431343283582084,27.555223880597026,10.94328358208955
261,623,Female,10.261538461538462,24.53692307692307,25.170769230769224,36.29538461538463,14.012307692307694
262,623,Hispanic,10.333333333333334,22.41666666666667,32.650000000000006,34.67222222222222,10.261111111111111
263,623,Limited English Proficient,9.0,66.7,25.0,8.3,0.0
264,623,Male,10.228571428571428,28.12428571428572,22.36857142857142,31.504285714285718,18.001428571428566
265,623,Non-Migrant,10.36144578313253,30.826506024096386,23.608433734939755,30.620481927710856,14.94939759036144
266,623,Not Economically Disadvantaged,10.132352941176471,20.88823529411765,20.951470588235296,37.508823529411764,20.666176470588237
267,623,Not Limited English Proficient,10.36144578313253,30.653012048192767,23.691566265060235,30.677108433734936,14.977108433734935
268,623,Students with Disabilities,10.439024390243903,54.00975609756098,30.414634146341463,13.517073170731708,2.0658536585365854
269,623,Students without Disabilities,10.325,23.946249999999992,24.312500000000004,34.90625000000001,16.83375
270,623,Two or More Races,10.285714285714286,21.385714285714283,29.092857142857145,39.17857142857143,10.357142857142858
271,623,White,10.325,28.193749999999994,23.95875,31.932499999999997,15.923749999999995
273,624,Black or African American,10.625,50.625,35.325,13.425,0.6375
274,624,Economically Disadvantaged,10.4,30.410000000000004,40.64000000000001,25.0,3.960000000000001
275,624,Female,10.333333333333334,24.866666666666667,38.855555555555554,30.488888888888887,5.822222222222223
276,624,Male,10.545454545454545,28.645454545454548,39.35454545454545,27.609090909090913,4.409090909090909
277,624,Non-Migrant,10.545454545454545,28.972727272727266,38.199999999999996,28.181818181818183,4.672727272727273
278,624,Not Economically Disadvantaged,10.375,15.2625,35.21249999999999,41.37500000000001,8.175
279,624,Not Limited English Proficient,10.545454545454545,28.99090909090909,38.13636363636363,28.218181818181815,4.6909090909090905
280,624,Students with Disabilities,9.0,36.4,45.5,18.2,0.0
281,624,Students without Disabilities,10.545454545454545,25.163636363636364,40.24545454545454,29.736363636363635,4.854545454545455
282,624,White,10.4,20.009999999999998,37.83,35.18000000000001,6.969999999999999
284,625,Asian,9.692307692307692,7.68846153846154,19.826923076923073,45.584615384615375,26.91153846153846
285,625,Black or African American,10.129166666666666,41.755416666666676,34.07208333333334,21.718333333333344,2.455833333333334
286,625,Economically Disadvantaged,10.039370078740157,39.86141732283462,33.6515748031496,23.825590551181108,2.663779527559055
287,625,Female,9.898373983739837,32.23739837398372,31.656504065040657,29.798780487804873,6.317479674796744
288,625,Hispanic,9.862068965517242,23.73448275862069,34.61379310344829,36.20574712643677,5.450574712643679
289,625,Limited English Proficient,10.142857142857142,69.97857142857143,21.76428571428571,7.378571428571428,0.8785714285714287
290,625,Male,9.953781512605042,33.177310924369735,31.932773109243715,27.601680672268902,7.302100840336134
291,625,Non-Migrant,9.982698961937716,34.625951557093444,31.95224913494812,27.24671280276817,6.180968858131485
292,625,Not Economically Disadvantaged,9.872448979591837,24.132142857142863,29.633673469387762,35.501530612244885,10.729081632653054
293,625,Not Limited English Proficient,9.979166666666666,34.19895833333338,32.07604166666669,27.514583333333334,6.214236111111109
294,625,Students with Disabilities,10.207317073170731,67.98780487804879,23.68658536585365,7.407317073170734,0.925609756097561
295,625,Students without Disabilities,9.989547038327526,31.75505226480837,33.29721254355398,28.514285714285727,6.431707317073172
296,625,Two or More Races,9.48936170212766,16.20425531914893,31.98297872340427,39.39787234042553,12.410638297872339
297,625,White,9.64,15.242400000000004,27.0664,43.106399999999994,14.591999999999993
299,626,Black or African American,10.125,30.5625,44.875,23.349999999999998,1.25
300,626,Economically Disadvantaged,10.0,23.681818181818183,42.49090909090908,29.536363636363628,4.318181818181818
301,626,Female,10.333333333333334,29.24166666666667,37.27500000000001,29.025000000000002,4.433333333333333
302,626,Hispanic,10.125,24.525,35.474999999999994,32.0375,7.9750000000000005
303,626,Male,10.166666666666666,19.89166666666667,34.574999999999996,38.33333333333333,7.208333333333333
304,626,Non-Migrant,10.166666666666666,23.57222222222222,39.6888888888889,31.95555555555556,4.800000000000001
305,626,Not Economically Disadvantaged,10.272727272727273,21.65454545454546,34.099999999999994,36.74545454545454,7.472727272727273
306,626,Not Limited English Proficient,10.166666666666666,22.294444444444437,40.166666666666664,32.72777777777779,4.800000000000001
307,626,Students with Disabilities,10.0,78.65,21.35,0.0,0.0
308,626,Students without Disabilities,10.0625,18.9625,40.28124999999999,35.28125,5.481249999999998
309,626,Two or More Races,9.0,9.55,42.25,48.2,0.0
310,626,White,10.272727272727273,20.118181818181817,34.090909090909086,38.46363636363637,7.345454545454547
312,627,Black or African American,10.8,43.5,34.910000000000004,21.610000000000003,0.0
313,627,Economically Disadvantaged,10.27027027027027,41.89999999999999,29.113513513513514,24.194594594594594,4.783783783783783
314,627,Female,10.324324324324325,34.159459459459455,32.07297297297298,26.71891891891892,7.048648648648648
315,627,Hispanic,9.0,0.0,4.55,76.35,19.1
316,627,Male,10.137931034482758,35.331034482758625,32.11034482758621,27.565517241379304,5.003448275862069
317,627,Non-Migrant,10.1,37.634,29.428,27.22,5.718
318,627,Not Economically Disadvantaged,10.074074074074074,21.925925925925927,34.65925925925926,34.76296296296297,8.65925925925926
